Time (s),Ground Truth (N),Jacobian Estimate (N),In Contact,Is Anomaly
10.84000000000029,40.07841659000326,40.078577466718656,1,0
10.860000000000296,7793.405023984668,38.80549152122827,1,1
10.880000000000303,0.834477959835628,37.645795979906985,1,1
10.90000000000031,0.8344244642288932,36.62632581279045,1,1
10.920000000000316,35.77120778256071,35.7713518359097,1,0
10.940000000000323,34.935172750330565,34.93531234443341,1,0
10.96000000000033,34.14529816804852,34.1454288550797,1,0
10.980000000000336,33.406689626014796,33.40680162972294,1,0
11.000000000000343,32.56877346453116,32.568893256971144,1,0
11.02000000000035,31.947504329090705,31.947600534242103,1,0
11.040000000000356,31.12824153752608,31.1283470682399,1,0
11.060000000000363,30.39761817292964,30.397718264452703,1,0
11.08000000000037,29.695130595358222,29.695223932996242,1,0
11.100000000000376,28.98869330533184,28.9887810892149,1,0
11.120000000000383,28.28014024309043,28.280223581633667,1,0
11.14000000000039,27.568175401273425,27.56825505953675,1,0
11.160000000000396,26.855060179902537,26.85513666411086,1,0
11.180000000000403,26.15093601507546,26.15100956850481,1,0
11.20000000000041,25.463900076026633,25.463970774235293,1,0
11.220000000000416,24.799002156707793,24.799069994093273,1,0
11.240000000000423,24.158782701647713,24.158847648520023,1,0
11.26000000000043,23.544039003842553,23.544101038452848,1,0
11.280000000000436,22.954498306681767,22.954557429903613,1,0
11.300000000000443,22.389309988444037,22.389366227838043,1,0
11.32000000000045,21.847363936168094,21.847417344334513,1,0
11.340000000000456,21.32747615152825,21.327526801917887,1,0
11.360000000000463,20.828485793749504,20.82853377577105,1,0
11.38000000000047,20.349298857675112,20.349344272044306,1,0
11.400000000000476,19.88890250811699,19.888945462850096,1,0
11.420000000000483,19.446364835619864,19.446405442778275,1,0
11.44000000000049,19.020828366063697,19.020866739210454,1,0
11.460000000000496,18.611501651376532,18.611537903647765,1,0
11.480000000000503,18.217650971683028,18.21768521436303,1,0
11.50000000000051,17.838592957296758,17.838625298793453,1,0
11.520000000000516,17.47368833732567,17.473718882457327,1,0
11.540000000000523,17.120608216138177,17.12063708034958,1,0
11.56000000000053,16.766292721143383,16.76632015584433,1,0
11.580000000000537,16.41236908859417,16.4123952662394,1,0
11.600000000000543,16.063138677910832,16.063163668332386,1,0
11.62000000000055,15.7200757576567,15.72009961325322,1,0
11.640000000000557,15.383937504846653,15.383960275429596,1,0
11.660000000000563,15.055061172453865,15.055082906727078,1,0
11.68000000000057,14.733553466900068,14.733574212115375,1,0
11.700000000000577,14.419399062836968,14.419418864465081,1,0
11.720000000000583,14.112517901230445,14.112536802821696,1,0
11.74000000000059,13.812795241986862,13.812813285156828,1,0
11.760000000000597,13.520097736386461,13.520114960863054,1,0
11.780000000000603,13.234282256356382,13.234298700051609,1,0
11.80000000000061,12.95520088306311,12.955216582151794,1,0
11.820000000000617,12.6827038050012,12.682718793999166,1,0
11.840000000000623,12.416641048196878,12.416655360035712,1,0
11.86000000000063,12.156863537329292,12.156877203427216,1,0
11.880000000000637,11.903223763485377,11.903236813814418,1,0
11.900000000000643,11.655576214300602,11.655588677450387,1,0
11.92000000000065,11.413777656642297,11.413789559880879,1,0
11.940000000000657,11.177687324634796,11.177698693966805,1,0
11.960000000000663,10.94716704510885,10.947177905331365,1,0
11.98000000000067,10.722081320186794,10.722091694942788,1,0
12.000000000000677,10.502297379450084,10.502307291279868,1,0
12.020000000000683,10.287688622672011,10.287698093055857,1,0
12.04000000000069,10.078439893311733,10.078448941620604,1,0
12.060000000000697,9.874645980356485,9.874654623923487,1,0
12.080000000000704,9.676052606701058,9.676060862827468,1,0
12.10000000000071,9.482422292211659,9.48243017820328,1,0
12.120000000000717,9.293558358803233,9.293565891677318,1,0
12.140000000000724,9.1092931627646,9.109300359039507,1,0
12.16000000000073,8.929481674960781,8.929488550533547,1,0
12.180000000000737,8.754293442314493,8.754300011458938,1,0
12.200000000000744,8.583815864898435,8.583822140273053,1,0
12.22000000000075,8.417810281917165,8.417816276220194,1,0
12.240000000000757,8.256054751850343,8.256060477840709,1,0
12.260000000000764,8.09836444787785,8.098369918135784,1,0
12.28000000000077,7.944581269134473,7.944586495888159,1,0
12.300000000000777,7.794565169346375,7.794570164373062,1,0
12.320000000000784,7.648188648010493,7.648193422587292,1,0
12.34000000000079,7.50533336761648,7.50533793250146,1,0
12.360000000000797,7.365888047265074,7.365892412696362,1,0
12.380000000000804,7.229747114981857,7.22975129068749,1,0
12.40000000000081,7.096809818057664,7.096813813271553,1,0
12.420000000000817,6.966979615900205,6.966983439381504,1,0
12.440000000000824,6.840163750757339,6.840167410811474,1,0
12.46000000000083,6.7162729325908375,6.716276437091129,1,0
12.480000000000837,6.595221098425837,6.595224454835141,1,0
12.500000000000844,6.476925221282666,6.476928436674506,1,0
12.52000000000085,6.361305152631898,6.361308233710983,1,0
12.540000000000857,6.248283488000093,6.248286441121991,1,0
12.560000000000864,6.137785448977444,6.137788280167398,1,0
12.58000000000087,6.029738777056431,6.029741492027235,1,0
12.600000000000877,5.924073636405948,5.924076240574969,1,0
12.620000000000884,5.820722523430546,5.820725021935844,1,0
12.64000000000089,5.719620181794012,5.719622579509615,1,0
12.660000000000897,5.620703521911439,5.620705823461739,1,0
12.680000000000904,5.523911544249009,5.523913754022424,1,0
12.70000000000091,5.4291852659034,5.429187388065253,1,0
12.720000000000917,5.3364676501440185,5.336469688648723,1,0
12.740000000000924,5.245703538630595,5.2457054972331205,1,0
12.76000000000093,5.156839586113039,5.156841468379778,1,0
12.780000000000937,5.069824197413713,5.069826006732695,1,0
12.800000000000944,4.984607466689811,4.98460920628038,1,0
12.82000000000095,4.901141118658226,4.901142791580135,1,0
12.840000000000957,4.8193784518764895,4.819380061038519,1,0
12.860000000000964,4.739274283934652,4.739275832102713,1,0
12.88000000000097,4.660784898485084,4.6607863882898855,1,0
12.900000000000977,4.583867994013945,4.583869427958194,1,0
12.920000000000984,4.5084826344133875,4.508484014878635,1,0
12.94000000000099,4.434589201147074,4.43459053040014,1,0
12.960000000000997,4.36214934703835,4.362150627237393,1,0
12.980000000001004,4.291125951693238,4.291127184893497,1,0
13.00000000000101,4.221483078337045,4.221484266496214,1,0
13.020000000001017,4.153185932228911,4.153187077212304,1,0
13.040000000001024,4.086200820440824,4.0862019240261445,1,0
13.06000000000103,4.02049511303521,4.020496176917136,1,0
13.080000000001037,3.956037205626746,3.9560382314212,1,0
13.100000000001044,3.892796483190648,3.8927974724389105,1,0
13.12000000000105,3.8307432851789964,3.830744239351473,1,0
13.140000000001058,3.769848871869932,3.7698497923698238,1,0
13.160000000001064,3.710085391849591,3.710086280016315,1,0
13.18000000000107,3.6514258507389608,3.6514267078513702,1,0
13.200000000001078,3.593844080941923,3.593844908221362,1,0
13.220000000001084,3.5373147125334907,3.537315511146709,1,0
13.240000000001091,3.4818131451816057,3.4818139162434623,1,0
13.260000000001098,3.427315521068707,3.4273162656447904,1,0
13.280000000001104,3.373798698803954,3.3737994179129958,1,0
13.300000000001111,3.32124022825009,3.321240922866284,1,0
13.320000000001118,3.269618326341892,3.2696189973971013,1,0
13.340000000001124,3.218911853695376,3.218912502081176,1,0
13.360000000001131,3.169100292125821,3.169100918695477,1,0
13.380000000001138,3.1201637229793864,3.120164328549702,1,0
13.400000000001144,3.072082806261835,3.0720833916149153,1,0
13.420000000001151,3.0248387605208054,3.024839326405715,1,0
13.440000000001158,2.9784133435041666,2.978413890638507,1,0
13.460000000001164,2.932788833474156,2.9327893625455577,1,0
13.480000000001171,2.8879480112751486,2.887948522942692,1,0
13.500000000001178,2.843874143032351,2.843874637927895,1,0
13.520000000001184,2.800550963498463,2.800551442227937,1,0
13.540000000001191,2.7579626599996603,2.7579631231442434,1,0
13.560000000001198,2.716093857031532,2.716094305148827,1,0
13.580000000001204,2.6749296013547164,2.6749300349798055,1,0
13.600000000001211,2.6344553477036188,2.6344557673501128,1,0
13.620000000001218,2.5946569449939867,2.594657351155002,1,0
13.640000000001224,2.5555206230696172,2.5555210162186874,1,0
13.660000000001231,2.517032979899546,2.5170333604915247,1,0
13.680000000001238,2.479180969306439,2.4791813377783183,1,0
13.700000000001245,2.4419518890974548,2.441952245869171,1,0
13.720000000001251,2.405333369685203,2.4053337151603866,1,0
13.740000000001258,2.3693133630856424,2.369313697652337,1,0
13.760000000001265,2.33388013236706,2.3338804563984077,1,0
13.780000000001271,2.299022241463087,2.2990225553179764,1,0
13.800000000001278,2.2647285453613577,2.2647288493850333,1,0
13.820000000001285,2.2309881806726377,2.2309884751973055,1,0
13.840000000001291,2.1977905565402662,2.197790841885636,1,0
13.860000000001298,2.165125345896489,2.165125622370309,1,0
13.880000000001305,2.132982476988502,2.132982744887066,1,0
13.900000000001311,2.101352125330639,2.101352384939283,1,0
13.920000000001318,2.0702247058073433,2.070224957400882,1,0
13.940000000001325,2.0395908651834653,2.039591109026642,1,0
13.960000000001331,2.009441474830912,2.009441711178818,1,0
13.980000000001338,1.9797676237418538,1.9797678528403189,1,0
